Nid,Title,Author uid,Background,Bibliography,Date,Description,English Translation,Manuscript Link,Manuscript Title,Path,Post date,Updated date,Published status
605,Le roman de Tristan de Léonois,2488,"<p>While nothing is known of the original patrons of this copy of <em>Le roman de Tristan de Léonois</em>, we have the rare advantage of being able to identify the artist responsible for the illuminations found throughout this manuscript. Based on surviving tax records, colophons found in related manuscripts, and stylistic analysis of this and other books, we know that the artist of the Getty <em>Roman de Tristan</em> was a woman named Jeanne de Montbaston. Along with her husband Richard, Jeanne de Montbaston was a <em>libraire </em>or bookmaker in Paris in the first half of the 14<sup>th</sup> century; together, the two were responsible for creating at least 50 known manuscripts. The Getty <em>Tristan </em>is the product of the commercial book trade and, as was typical, multiple artisans were involved in its creation: scholars have discerned the hands of at least two scribes and four artists. By necessity, artists like Jeanne and Richard often had to prioritize quantity over time-consuming details, and the sketchy, minimalist quality of some of the illustrations in the Getty <em>Tristan</em> attest to the speed at which these artists worked. This large manuscript of 388 folios contains 89 illuminations in all, though a note at the end of the book indicates it was meant to have even more, for a total of 127.</p>
<p> </p>
<p>Like the Newberry Library’s prose <em>Lancelot du Lac</em> (Newberry VAULT folio Case MS 21), the Getty’s <em>Roman de Tristan </em>is an Old French prose romance composed in the first quarter of the 13<sup>th</sup> century. Also like the prose Lancelot, the text is a lengthy elaboration of earlier legends that circulated orally and in verse form during the 12<sup>th</sup> century (and perhaps even earlier). The prose <em>Roman de Tristan</em> reworked existing stories of Tristan’s love affair with Isolde and his deeds of knightly prowess, integrating the hero into the world of King Arthur’s court and thus updating the hero for a 13<sup>th</sup>-century audience. In the prose <em>Roman de Tristan</em>, the titular hero becomes the friend (and sometimes competitor) of Lancelot, though they do not often meet. Lancelot’s adulterous passion for King Arthur’s wife Guinevere provides an obvious parallel with Tristan’s illicit love for Queen Isolde, the wife of King Mark of Cornwall. </p>
<p><meta charset=""utf-8"" /><span id=""docs-internal-guid-1e9c8380-591c-92e2-288e-3f8df8486708"" style=""font-size:11pt;font-family:Garamond;color:#000000;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;""></span></p>
<p align=""right"">- Beth Woodward</p>
<p> </p>
","<p>-Morrison, Elizabeth, and Anne Dawson Hedeman. <em>Imagining the Past in France: History in Manuscript Painting, 1250-1500</em>. Los Angeles: J. Paul Getty Museum, 2010 [cat. no. 18, pp. 153-154].</p>
<p>-Stones, Alison. “The Artistic Context of Some Northern French Illustrated ‘Tristan’ Manuscripts.” In <em>Visuality and Materiality in the Story of Tristan and Isolde</em>, ed. Jutta Eming, Ann Marie Rasmussen, and Kathryn Starkey. South Bend: University of Notre Dame Press, 2012, 299-336.</p>
<p>-Rouse, Richard H., and Mary A. Rouse. <em>Manuscripts and Their Makers: Commercial Book Producers in Medieval Paris, 1200-1500</em>. Turnhout, Belgium: Harvey Miller, 2000 [for Jeanne and Richard de Montbaston, see vol. 1, pp. 235-60].</p>
<p>-Fabre-Baudet, Sylvie. “Mise en texte, mise en page et construction iconographique dans les manuscrits enluminés conservant la version IV du ‘Roman de Tristan en prose’ (ms. Getty Ludwig XV-5, Paris, BnF, fr. 99 et Chantilly, Musée Condé, 645).” <em>PECIA: Le livre et l’écrit</em> 13 (2010): 345–66.</p>
<p> </p>
",1320,"<p>Paris, ca. 1320-1340<br /><em>Le roman de Tristan de Léonois</em><br />
Los Angeles, The J. Paul Getty Museum, MS Ludwig XV 5</p>
<p> </p>
",,"https://paleography.library.utoronto.ca/islandora/object/paleography:1815
","Le roman de Tristan de Léonois
",/content/about_fp_322,"Wednesday, January 13, 2016 - 16:43","Thursday, October 26, 2017 - 10:42",Yes
608,Confirmation by King Henry II of the privileges granted to the Sainte-Chapelle of Dijon by his predecessors the Dukes of Burgundy and Kings of France,2488,"<p>There is no background essay available for this manuscript, but we invite you to post your own essay to our <a href=""https://paleography.library.utoronto.ca/content/group-work"">Google group</a>, for discussion there and possible uploading to the site later on.</p>
<div>
<hr align=""left"" size=""1"" width=""33%"" /><div id=""ftn1""><a href=""#_ftnref1"" name=""_ftn1"" title="""" id=""_ftn1"">[1]</a> Capital of the Burgundy region, <em>département</em> Côte-d’Or.</div>
</div>
<p> </p>
",,1547,"<p>Dijon,<a href=""#_ftn1"" name=""_ftnref1"" title="""" id=""_ftnref1"">[1]</a> 4 July 1547<br /><em>Confirmation by King Henry II of the privileges granted to the Sainte-Chapelle of Dijon by his predecessors the Dukes of Burgundy and Kings of France</em><br />
Cambridge, Harvard University, MS Fr 494</p>
<p> </p>
",,"https://paleography.library.utoronto.ca/islandora/object/paleography:1814
","Confirmation by King Henry II of the privileges granted to the Sainte-Chapelle of Dijon by his predecessors the Dukes of Burgundy and Kings of France
",/content/about_fp_321,"Wednesday, January 13, 2016 - 16:46","Thursday, February 25, 2016 - 13:51",Yes
609,L'enfant sage à trois ans [qui] fut interrogé par Adrian empereur lequel luy rendit responce de chacune chose qui luy demande,2488,"<p>There is no background essay available for this manuscript, but we invite you to post your own essay to our <a href=""https://paleography.library.utoronto.ca/content/group-work"">Google group</a>, for discussion there and possible uploading to the site later on.</p>
<div>
<hr align=""left"" size=""1"" width=""33%"" /><div id=""ftn1""><a href=""#_ftnref1"" name=""_ftn1"" title="""" id=""_ftn1"">[1]</a> Capital of the Seine-Maritime <em>département </em>and the Haute-Normandie region.</div>
</div>
<p> </p>
",,1515,"<p>Rouen?, <a href=""#_ftn1"" name=""_ftnref1"" title="""" id=""_ftnref1"">[1]</a> 1515<br /><em>L’enfant sage à trois ans [qui] fut interrogé par Adrian empereur, lequel lui rendit responce de chacune chose qui luy demande</em><br />
Cambridge, Harvard University, MS Fr 94</p>
<p> </p>
",,"https://paleography.library.utoronto.ca/islandora/object/paleography:1813
","L'enfant sage à trois ans [qui] fut interrogé par Adrian empereur lequel luy rendit responce de chacune chose qui luy demande
",/content/about_fp_320,"Wednesday, January 13, 2016 - 16:48","Wednesday, February 24, 2016 - 17:27",Yes
611,Troisieme registre des contracts d'acquets faits dans l'etendue du fief et seigneurie de l'Epiniere,2492,"<p>There is no background essay available for this manuscript, but we invite you to post your own essay to our <a href=""https://paleography.library.utoronto.ca/content/group-work"">Google group</a>, for discussion there and possible uploading to the site later on.</p>
<div>
<hr align=""left"" size=""1"" width=""33%"" /><div id=""ftn1"">
<a href=""#_ftnref1"" name=""_ftn1"" title="""" id=""_ftn1"">[1]</a> <em>Commune </em>in Pays de la Loire, <em>département</em> Maine-et-Loire, <em>arrondissement </em>Angers, <em>canton </em>Angers-6.
</div>
</div>
<p> </p>
",,1581,"<p>Corzé,<a href=""#_ftn1"" name=""_ftnref1"" title="""" id=""_ftnref1"">[1]</a> 12 January 1581, 12 January 1583</p>
<p><em>Troisième registre des contracts d’acquets faits dans l’etendue du fief et seigneurie de l’Epiniere</em></p>
<p>Chicago, University of Chicago, Codex MS 843</p>
<p> </p>
",,"https://paleography.library.utoronto.ca/islandora/object/paleography:1807
","Troisieme registre des contracts d'acquets faits dans l'etendue du fief et seigneurie de l'Epiniere
",/content/about_fp_314,"Wednesday, January 13, 2016 - 16:48","Thursday, February 25, 2016 - 12:25",Yes
613,Les croniques de Nicolas Trivet,2488,"<p>Nicholas Trivet (also spelled as “Nicolas” and “Trevet”) was an English Dominican friar and scholar, active in the late 13th and early 14th century, author of a large number of theological and historical works. He studied at Oxford and in Paris.</p>
<p><em>Les Croniques</em> is one of several Anglo-Norman chronicles Trivet wrote for his patroness, Princess Mary of Woodstock, a nun at Amesbury. It contains the tale of Constance, the source of Chaucer’s <em>Man of Law’s Tale</em>. The manuscript copy of Trivet’s text reproduced here is the only French-language text found in the <em>Polyglot Compendium of English Chronicles</em>, a compilation dating from the turn of the sixteenth century, held in the collection of the Houghton Library. For a list of the other texts included, see the Houghton <a href=""http://hollis.harvard.edu/primo_library/libweb/action/dlDisplay.do?vid=HVD&search_scope=default_scope&docId=HVD_ALEPH009702806&fn=permalink"">catalog entry</a>.</p>
<p align=""right"">- Caroline Prud’Homme</p>
<p> </p>
","<p>- Barefield, Laura. “Lineage and Women's Patronage: Mary of Woodstock and Nicholas Trevet's <em>Les Cronicles</em>.” <em>Medieval Feminist Forum</em> 33 (2002): 21-30.<br />
- Correale, Robert M. “Chaucer's Manuscript of Nicholas Trevet's <em>Les Cronicles</em>.” <em>The Chaucer Review</em><em>: A Journal of Medieval Studies and Literary Criticism</em> 25, no. 3 (1991): 238-65.<br />
- Petersen, Kate O. “Chaucer and Trivet.” <em>PMLA </em>18, no. 2 (1903): 173–93.</p>
<p> </p>
",1490,"<p>England, 1490/1510<br />
“Les croniques de Nicolas Trivet.” In <em>Polyglot compendium of English chronicles</em><br />
Cambridge, MA, Harvard University, Houghton Library, MS Eng 750</p>
<p> </p>
",,"https://paleography.library.utoronto.ca/islandora/object/paleography:1812
","Les croniques de Nicolas Trivet
",/content/about_fp_319,"Wednesday, January 13, 2016 - 16:51","Thursday, October 5, 2017 - 13:14",Yes
616,Roman de Mandevie : les melancolies sur les conditions de ce monde,2488,"<p>There is no background essay available for this manuscript, but we invite you to post your own essay to our <a href=""https://paleography.library.utoronto.ca/content/group-work"">Google group</a>, for discussion there and possible uploading to the site later on.</p>
<div>
<hr align=""left"" size=""1"" width=""33%"" /><div id=""ftn1""><a href=""#_ftnref1"" name=""_ftn1"" title="""" id=""_ftn1"">[1]</a> <em>Bureau centralisateur de canton</em> in the Centre region in France, <em>département </em>Loiret, <em>arrondissement </em>Montargis.</div>
</div>
<p> </p>
",,1450,"<p>Lorris,<a href=""#_ftn1"" name=""_ftnref1"" title="""" id=""_ftnref1"">[1]</a> 1450<br />
Jean Dupin, <em>Roman de Mandevie : les melancolies sur les conditions de ce monde</em><br />
Cambridge, Harvard University, MS Fr 370</p>
<p> </p>
",,"https://paleography.library.utoronto.ca/islandora/object/paleography:1811
","Roman de Mandevie : les melancolies sur les conditions de ce monde
",/content/about_fp_318,"Wednesday, January 13, 2016 - 16:54","Thursday, February 25, 2016 - 11:51",Yes
619,Itinerarium [French],2488,"<p>There is no background essay available for this manuscript, but we invite you to post your own essay to our <a href=""https://paleography.library.utoronto.ca/content/group-work"">Google group</a>, for discussion there and possible uploading to the site later on.</p>
<p> </p>
",,1400,"<p>France?, 14--<br />
Jehan de Mandeville, <em>Itinerarium [French]</em><br />
Cambridge, Harvard University, MS Riant 50</p>
<p> </p>
",,"https://paleography.library.utoronto.ca/islandora/object/paleography:1810
","Itinerarium [French]
",/content/about_fp_317,"Wednesday, January 13, 2016 - 16:55","Wednesday, February 24, 2016 - 12:55",Yes
622,Troisieme registre des contracts d'acquets faits dans l'etendue du fief et seigneurie de l'Epiniere,2492,"<p>There is no background essay available for this manuscript, but we invite you to post your own essay to our <a href=""https://paleography.library.utoronto.ca/content/group-work"">Google group</a>, for discussion there and possible uploading to the site later on.</p>
<div>
<hr align=""left"" size=""1"" width=""33%"" /><div id=""ftn1"">
<a href=""#_ftnref1"" name=""_ftn1"" title="""" id=""_ftn1"">[1]</a> <em>Commune </em>in Pays de la Loire, <em>département</em> Maine-et-Loire, <em>arrondissement </em>Angers, <em>canton </em>Angers-6.
</div>
</div>
<p> </p>
",,1608,"<p>Corzé,<a href=""#_ftn1"" name=""_ftnref1"" title="""" id=""_ftnref1"">[1]</a> 11 February 1608, 6 June 1633</p>
<p><em>Troisième registre des contracts d’acquets faits dans l’etendue du fief et seigneurie de l’Epiniere</em></p>
<p>Chicago, University of Chicago, Codex MS 843</p>
<p> </p>
",,"https://paleography.library.utoronto.ca/islandora/object/paleography:1808
","Troisieme registre des contracts d'acquets faits dans l'etendue du fief et seigneurie de l'Epiniere
",/content/about_fp_315,"Wednesday, January 13, 2016 - 16:55","Thursday, February 25, 2016 - 12:31",Yes
624,"Contracts, charters, financial records of the St. Lambert's Cathedral in Liège",2488,"<p>There is no background essay available for this manuscript, but we invite you to post your own essay to our <a href=""https://paleography.library.utoronto.ca/content/group-work"">Google group</a>, for discussion there and possible uploading to the site later on.</p>
<p> </p>
",,1681,"<p>Liège, 1681<br /><em>Contracts, charters, financial records of the St. Lambert's Cathedral in Liège</em><br />
Chicago, University of Chicago, Codex MS 188</p>
<p> </p>
",,"https://paleography.library.utoronto.ca/islandora/object/paleography:1809
","Contracts, charters, financial records of the St. Lambert's Cathedral in Liège
",/content/about_fp_316,"Wednesday, January 13, 2016 - 16:58","Thursday, October 5, 2017 - 12:48",Yes
631,Fables and other poems,2488,"<p>This spectacular manuscript contains illustrated fables put into verse by Pierre Sala, a gentleman of the city of Lyons. The manuscript is dedicated to Louise of Savoy and was prepared in about 1515, the year in which her son became King François I. Sala had served as a squire in the households of the two preceding kings, Louis XII and Charles VIII, which occasioned travel to Spain and Italy for him as well as throughout France. In 1515 Sala was nearing the age of 60, and he retired to Lyons, where he had one home in the city and another in the countryside. François I later visited Sala to view his remarkable collection of more than 100 books. It seems doubtful, but legend has it that Sala also acquired antiquities by carrying out archaeological digs in the Roman ruins on his country property.</p>
<p>The Morgan Library holds another manuscript, this one prepared <em>for</em> Sala, the <a href=""http://corsair.morganlibrary.org/cgi-bin/Pwebrecon.cgi?DB=local&Search_Arg=osin+%22ms+M+277%22&Search_Code=CMD&CNT=50&HIST=1""><em>Dits moraux des philosophes</em></a>, which contains moral sayings of the Greek philosophers transcribed from the <em>Mer des hystoires</em>, a book printed in Paris in 1488. That book, in turn, was a translation of a Latin work compiled in Lubeck in 1475. So Sala's career as writer and collector demonstrates the porous nature of the relationship between manuscript and print in the years around 1500.</p>
<p align=""right"">- Carla Zecher</p>
<p> </p>
",,1515,"<p>Southern France, 1515<br />
Pierre Sala, <em>Fables and Other Poems</em><br />
New York, Morgan Library, MS M.422</p>
<p> </p>
",,"https://paleography.library.utoronto.ca/islandora/object/paleography:2065
","Fables and other poems
",/content/about_fp_325,"Monday, January 18, 2016 - 11:23","Thursday, October 5, 2017 - 13:01",Yes
