"Nid","Title","PID","T-PEN URI","Author UID","Post Date","Updated Date","Published status"
"3092","Letter of Paul Lejeune to Cardinal de Richelieu (paleography:437)","paleography:437","https://transcribe.library.utoronto.ca/paleography/project/1784
","61729","Tuesday, February 20, 2018 - 16:13","Tuesday, February 20, 2018 - 16:13","Yes"
"3101","Les xv joyes Nostre Dame (paleography:404)","paleography:404","https://transcribe.library.utoronto.ca/paleography/project/1796
","62530","Monday, February 26, 2018 - 04:36","Monday, February 26, 2018 - 04:36","Yes"
"3105","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1802
","5058","Monday, March 5, 2018 - 11:13","Monday, March 5, 2018 - 11:13","Yes"
"3109","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1806
","5058","Monday, March 5, 2018 - 12:54","Monday, March 5, 2018 - 12:54","Yes"
"3113","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1811
","5058","Wednesday, March 7, 2018 - 11:41","Wednesday, March 7, 2018 - 11:41","Yes"
"3117","Account book (paleography:2070)","paleography:2070","https://transcribe.library.utoronto.ca/paleography/project/1817
","780","Friday, March 9, 2018 - 10:49","Friday, March 9, 2018 - 10:49","Yes"
"3123","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1821
","5058","Wednesday, March 14, 2018 - 10:10","Wednesday, March 14, 2018 - 10:10","Yes"
"3127","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1826
","61248","Wednesday, March 14, 2018 - 11:45","Wednesday, March 14, 2018 - 11:45","Yes"
"3132","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/1832
","61248","Wednesday, March 14, 2018 - 11:47","Wednesday, March 14, 2018 - 11:47","Yes"
"3136","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1838
","64524","Wednesday, March 14, 2018 - 13:13","Wednesday, March 14, 2018 - 13:13","Yes"
"3142","Acte de foy et hommage au profit de noble homme Claude de Vignes, seigneur de la Vischardière (paleography:2074)","paleography:2074","https://transcribe.library.utoronto.ca/paleography/project/1842
","780","Wednesday, March 14, 2018 - 13:22","Wednesday, March 14, 2018 - 13:22","Yes"
"3146","Book of Esther (beginning) (paleography:1816)","paleography:1816","https://transcribe.library.utoronto.ca/paleography/project/1847
","62329","Monday, March 19, 2018 - 11:50","Monday, March 19, 2018 - 11:50","Yes"
"3152","Account book (paleography:2070)","paleography:2070","https://transcribe.library.utoronto.ca/paleography/project/1853
","460","Monday, April 2, 2018 - 11:50","Monday, April 2, 2018 - 11:50","Yes"
"3157","Account book (paleography:2070)","paleography:2070","https://transcribe.library.utoronto.ca/paleography/project/1857
","460","Thursday, April 5, 2018 - 14:25","Thursday, April 5, 2018 - 14:25","Yes"
"3163","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","https://transcribe.library.utoronto.ca/paleography/project/1863
","68353","Sunday, April 15, 2018 - 09:20","Sunday, April 15, 2018 - 09:20","Yes"
"3168","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1868
","68353","Sunday, April 15, 2018 - 15:00","Sunday, April 15, 2018 - 15:00","Yes"
"3173","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1873
","68630","Tuesday, April 17, 2018 - 15:40","Tuesday, April 17, 2018 - 15:40","Yes"
"3178","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1878
","69710","Thursday, April 26, 2018 - 14:39","Thursday, April 26, 2018 - 14:39","Yes"
"3190","Investiture de l'Ile d'Orléans donnée au procureur des concessionnaires par le gouverneur de la Nouvelle-France (paleography:443)","paleography:443","","70566","Friday, May 11, 2018 - 07:49","Friday, May 11, 2018 - 07:49","Yes"
"3196","Legal documents concerning the inventory of the estate of Jean Nicollet (paleography:445)","paleography:445","","70566","Friday, May 11, 2018 - 07:53","Friday, May 11, 2018 - 07:53","Yes"
"3200","Acknowledgment of patronage (paleography:2066)","paleography:2066","","71877","Monday, May 14, 2018 - 12:24","Monday, May 14, 2018 - 12:24","Yes"
"3206","Acknowledgment of patronage (paleography:2066)","paleography:2066","","71877","Monday, May 14, 2018 - 12:26","Monday, May 14, 2018 - 12:26","Yes"
"3211","Acknowledgment of patronage (paleography:2066)","paleography:2066","","71877","Monday, May 14, 2018 - 12:36","Monday, May 14, 2018 - 12:36","Yes"
"3216","Agreement to join fiefs (paleography:2067)","paleography:2067","","71877","Monday, May 14, 2018 - 12:36","Monday, May 14, 2018 - 12:36","Yes"
"3220","Agreement to join fiefs (paleography:2067)","paleography:2067","","71877","Monday, May 14, 2018 - 12:37","Monday, May 14, 2018 - 12:37","Yes"
"3226","Acknowledgment of patronage (paleography:2066)","paleography:2066","","71877","Monday, May 14, 2018 - 12:42","Monday, May 14, 2018 - 12:42","Yes"
"3230","Acknowledgment of patronage (paleography:2066)","paleography:2066","","69710","Monday, May 14, 2018 - 13:37","Monday, May 14, 2018 - 13:37","Yes"
"3235","Acknowledgment of patronage (paleography:2066)","paleography:2066","","69710","Monday, May 14, 2018 - 13:39","Monday, May 14, 2018 - 13:39","Yes"
"3240","Cartulaire de l'Abbaye-aux-Bois (paleography:2055)","paleography:2055","","69710","Monday, May 14, 2018 - 13:44","Monday, May 14, 2018 - 13:44","Yes"
"3244","Acknowledgment of patronage (paleography:2066)","paleography:2066","","71977","Tuesday, May 15, 2018 - 08:27","Tuesday, May 15, 2018 - 08:27","Yes"
"3249","Acknowledgment of patronage (paleography:2066)","paleography:2066","","71977","Tuesday, May 15, 2018 - 08:33","Tuesday, May 15, 2018 - 08:33","Yes"
"3255","Legal documents concerning the inventory of the estate of Jean Nicollet (paleography:445)","paleography:445","","70566","Tuesday, May 15, 2018 - 08:43","Tuesday, May 15, 2018 - 08:43","Yes"
"3260","Legal documents concerning the inventory of the estate of Jean Nicollet (paleography:445)","paleography:445","","70566","Tuesday, May 15, 2018 - 08:44","Tuesday, May 15, 2018 - 08:44","Yes"
"3265","Legal documents concerning the inventory of the estate of Jean Nicollet (paleography:445)","paleography:445","","70566","Tuesday, May 15, 2018 - 08:44","Tuesday, May 15, 2018 - 08:44","Yes"
"3270","Investiture de l'Ile d'Orléans donnée au procureur des concessionnaires par le gouverneur de la Nouvelle-France (paleography:443)","paleography:443","","70566","Tuesday, May 15, 2018 - 08:44","Tuesday, May 15, 2018 - 08:44","Yes"
"3274","Certified account rendered for vellum, ink and paper, furnished to the office of the King’s advocate at Toulouse from St. Martin’s day 1485 to October 1486, by Simon, ""marchant parcheminier"" (paleography:463)","paleography:463","","70566","Tuesday, May 15, 2018 - 09:00","Tuesday, May 15, 2018 - 09:00","Yes"
"3278","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","","70566","Tuesday, May 15, 2018 - 09:02","Tuesday, May 15, 2018 - 09:02","Yes"
"3283","Acknowledgment of patronage (paleography:2066)","paleography:2066","","70566","Tuesday, May 15, 2018 - 09:14","Tuesday, May 15, 2018 - 09:14","Yes"
"3287","Confirmation by King Henry II of the privileges granted to the Sainte-Chapelle of Dijon by his predecessors the Dukes of Burgundy and Kings of France (paleography:1814)","paleography:1814","","70566","Tuesday, May 15, 2018 - 09:17","Tuesday, May 15, 2018 - 09:17","Yes"
"3292","Fables and Other Poems (paleography:2065)","paleography:2065","","70566","Tuesday, May 15, 2018 - 09:28","Tuesday, May 15, 2018 - 09:28","Yes"
"3297","Fables and Other Poems (paleography:2065)","paleography:2065","","70566","Tuesday, May 15, 2018 - 09:36","Tuesday, May 15, 2018 - 09:36","Yes"
"3302","Troisieme registre des contracts d'acquets faits dans l'etendue du fief et seigneurie de l'Epiniere (paleography:1807)","paleography:1807","","70566","Tuesday, May 15, 2018 - 09:37","Tuesday, May 15, 2018 - 09:37","Yes"
"3308","Troisieme registre des contracts d'acquets faits dans l'etendue du fief et seigneurie de l'Epiniere (paleography:1808)","paleography:1808","","70566","Tuesday, May 15, 2018 - 09:39","Tuesday, May 15, 2018 - 09:39","Yes"
"3313","Censier du seizième siècle pour la paroisse de Payns, bailliage de Troyes (paleography:465)","paleography:465","","71977","Wednesday, May 16, 2018 - 03:13","Wednesday, May 16, 2018 - 03:13","Yes"
"3317","Censier du seizième siècle pour la paroisse de Payns, bailliage de Troyes (paleography:465)","paleography:465","","71977","Wednesday, May 16, 2018 - 03:14","Wednesday, May 16, 2018 - 03:14","Yes"
"3321","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","","71977","Wednesday, May 16, 2018 - 03:20","Wednesday, May 16, 2018 - 03:20","Yes"
"3326","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","","73086","Friday, May 25, 2018 - 10:58","Friday, May 25, 2018 - 10:58","Yes"
"3330","Letters and decrees issued by the Parlement de Bordeaux (paleography:472)","paleography:472","https://transcribe.library.utoronto.ca/paleography/project/1886
","74612","Wednesday, June 6, 2018 - 01:34","Wednesday, June 6, 2018 - 01:34","Yes"
"3334","Charitable donation of land to benefit the poor of Quebec City (paleography:473)","paleography:473","https://transcribe.library.utoronto.ca/paleography/project/1891
","74612","Wednesday, June 6, 2018 - 01:56","Wednesday, June 6, 2018 - 01:56","Yes"
"3339","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","https://transcribe.library.utoronto.ca/paleography/project/1897
","74653","Wednesday, June 6, 2018 - 08:44","Wednesday, June 6, 2018 - 08:44","Yes"
"3343","Book of Esther (beginning) (paleography:1816)","paleography:1816","","74670","Wednesday, June 6, 2018 - 09:53","Wednesday, June 6, 2018 - 09:53","Yes"
"3347","Book of Esther (beginning) (paleography:1816)","paleography:1816","","74670","Wednesday, June 6, 2018 - 09:58","Wednesday, June 6, 2018 - 09:58","Yes"
"3351","Book of Esther (beginning) (paleography:1816)","paleography:1816","","74670","Wednesday, June 6, 2018 - 09:59","Wednesday, June 6, 2018 - 09:59","Yes"
"3356","Cartulaire de l'Abbaye-aux-Bois (paleography:2055)","paleography:2055","https://transcribe.library.utoronto.ca/paleography/project/1918
","74670","Wednesday, June 6, 2018 - 10:01","Wednesday, June 6, 2018 - 10:01","Yes"
"3362","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/1922
","74709","Wednesday, June 6, 2018 - 15:55","Wednesday, June 6, 2018 - 15:55","Yes"
"3366","Fables and Other Poems (paleography:2065)","paleography:2065","https://transcribe.library.utoronto.ca/paleography/project/1928
","74719","Wednesday, June 6, 2018 - 16:48","Wednesday, June 6, 2018 - 16:48","Yes"
"3371","Charitable donation of land to benefit the poor of Quebec City (paleography:473)","paleography:473","https://transcribe.library.utoronto.ca/paleography/project/1932
","74719","Wednesday, June 6, 2018 - 16:52","Wednesday, June 6, 2018 - 16:52","Yes"
"3376","Vers d'amour (paleography:462)","paleography:462","https://transcribe.library.utoronto.ca/paleography/project/1938
","74729","Wednesday, June 6, 2018 - 17:25","Wednesday, June 6, 2018 - 17:25","Yes"
"3382","Acte de foy et hommage au profit de noble homme Claude de Vignes, seigneur de la Vischardière (paleography:2074)","paleography:2074","https://transcribe.library.utoronto.ca/paleography/project/1943
","74744","Wednesday, June 6, 2018 - 19:16","Wednesday, June 6, 2018 - 19:16","Yes"
"3386","Acte de foy et hommage au profit de noble homme Claude de Vignes, seigneur de la Vischardière (paleography:2074)","paleography:2074","https://transcribe.library.utoronto.ca/paleography/project/1949
","74753","Wednesday, June 6, 2018 - 20:17","Wednesday, June 6, 2018 - 20:17","Yes"
"3390","Acte de foy et hommage au profit de noble homme Claude de Vignes, seigneur de la Vischardière (paleography:2074)","paleography:2074","https://transcribe.library.utoronto.ca/paleography/project/1954
","70720","Wednesday, June 6, 2018 - 21:33","Wednesday, June 6, 2018 - 21:33","Yes"
"3395","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1960
","70720","Wednesday, June 6, 2018 - 21:35","Wednesday, June 6, 2018 - 21:35","Yes"
"3400","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1965
","3319","Wednesday, June 6, 2018 - 21:43","Wednesday, June 6, 2018 - 21:43","Yes"
"3404","Fables and Other Poems (paleography:2065)","paleography:2065","https://transcribe.library.utoronto.ca/paleography/project/1971
","74670","Wednesday, June 6, 2018 - 23:57","Wednesday, June 6, 2018 - 23:57","Yes"
"3408","Book of Esther (beginning) (paleography:1816)","paleography:1816","","74670","Wednesday, June 6, 2018 - 23:59","Wednesday, June 6, 2018 - 23:59","Yes"
"3414","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","https://transcribe.library.utoronto.ca/paleography/project/1980
","74670","Thursday, June 7, 2018 - 00:02","Thursday, June 7, 2018 - 00:02","Yes"
"3418","Le roman de Tristan de Léonois (paleography:1815)","paleography:1815","https://transcribe.library.utoronto.ca/paleography/project/1985
","74670","Thursday, June 7, 2018 - 00:12","Thursday, June 7, 2018 - 00:12","Yes"
"3422","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1989
","75457","Tuesday, June 12, 2018 - 16:40","Tuesday, June 12, 2018 - 16:40","Yes"
"3428","Book of Esther (beginning) (paleography:1816)","paleography:1816","","3319","Tuesday, June 26, 2018 - 16:21","Tuesday, June 26, 2018 - 16:21","Yes"
"3433","Book of Esther (beginning) (paleography:1816)","paleography:1816","","3319","Tuesday, June 26, 2018 - 16:21","Tuesday, June 26, 2018 - 16:21","Yes"
"3437","Book of Esther (beginning) (paleography:1816)","paleography:1816","","3319","Tuesday, June 26, 2018 - 16:23","Tuesday, June 26, 2018 - 16:23","Yes"
"3445","Aveu et dénombrement de la seigneurie de Taillepied (paleography:448)","paleography:448","","75457","Friday, June 29, 2018 - 13:44","Friday, June 29, 2018 - 13:44","Yes"
"3454","Aveu et dénombrement de la seigneurie de Taillepied (paleography:448)","paleography:448","","75457","Friday, June 29, 2018 - 13:45","Friday, June 29, 2018 - 13:45","Yes"
"3464","Aveu et dénombrement de la seigneurie de Taillepied (paleography:448)","paleography:448","","75457","Friday, June 29, 2018 - 13:46","Friday, June 29, 2018 - 13:46","Yes"
"3470","Aveu et dénombrement de la seigneurie de Taillepied (paleography:448)","paleography:448","","75457","Friday, June 29, 2018 - 13:47","Friday, June 29, 2018 - 13:47","Yes"
"3478","Generate Money By Watching Ads","","http://www.griffithzone.com/UserProfile/tabid/61/userId/29002174/Default.aspx
","79148","Sunday, July 8, 2018 - 04:59","Wednesday, July 24, 2019 - 09:48","No"
"3488","Olympics-Diving-Men's 3m springboard preliminary round results","","http://lib.akb.nis.edu.kz/user/KatherineMerrill/
","79158","Sunday, July 8, 2018 - 05:08","Wednesday, July 24, 2019 - 09:48","No"
"3498","Book of Esther (beginning) (paleography:1816)","paleography:1816","","477","Tuesday, July 10, 2018 - 16:19","Tuesday, July 10, 2018 - 16:19","Yes"
"3505","Book of Esther (beginning) (paleography:1816)","paleography:1816","","477","Tuesday, July 10, 2018 - 16:20","Tuesday, July 10, 2018 - 16:20","Yes"
"3515","Book of Esther (beginning) (paleography:1816)","paleography:1816","","477","Tuesday, July 10, 2018 - 16:20","Tuesday, July 10, 2018 - 16:20","Yes"
"3525","Account book (paleography:2070)","paleography:2070","https://transcribe.library.utoronto.ca/paleography/project/2068
","460","Wednesday, July 11, 2018 - 11:25","Wednesday, July 11, 2018 - 11:25","Yes"
"3533","Jailed Chinese pastor's US family seeks mercy","","http://funkyfilm.esy.es/user/MazieFiorillo26/
","80190","Friday, July 13, 2018 - 07:13","Wednesday, July 24, 2019 - 09:48","No"
"3848","Agreement to join fiefs (paleography:2067)","paleography:2067","https://transcribe.library.utoronto.ca/paleography/project/2365
","783","Tuesday, July 24, 2018 - 15:10","Tuesday, July 24, 2018 - 15:10","Yes"
"3874","Cartulaire de l'Abbaye-aux-Bois (paleography:2055)","paleography:2055","https://transcribe.library.utoronto.ca/paleography//project/2388
","783","Tuesday, July 24, 2018 - 15:36","Tuesday, July 24, 2018 - 15:36","Yes"
"3949","Account book (paleography:2070)","paleography:2070","https://transcribe.library.utoronto.ca/paleography//project/2464
","460","Thursday, July 26, 2018 - 09:40","Thursday, July 26, 2018 - 09:40","Yes"
"4024","Cartulaire de l'Abbaye-aux-Bois (paleography:2055)","paleography:2055","https://transcribe.library.utoronto.ca/paleography//project/2538
","66331","Thursday, July 26, 2018 - 12:17","Thursday, July 26, 2018 - 12:17","Yes"
"4068","Account book (paleography:2070)","paleography:2070","https://transcribe.library.utoronto.ca/paleography//project/2585
","66331","Thursday, July 26, 2018 - 12:27","Thursday, July 26, 2018 - 12:27","Yes"
"4188","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography//project/2759
","81118","Thursday, July 26, 2018 - 16:20","Thursday, July 26, 2018 - 16:20","Yes"
"4204","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography//project/2774
","81118","Thursday, July 26, 2018 - 16:25","Thursday, July 26, 2018 - 16:25","Yes"
"4214","Acte de foy et hommage au profit de noble homme Claude de Vignes, seigneur de la Vischardière (paleography:2074)","paleography:2074","https://transcribe.library.utoronto.ca/paleography//project/2783
","81118","Thursday, July 26, 2018 - 16:28","Thursday, July 26, 2018 - 16:28","Yes"
"4239","Book of Esther (beginning) (paleography:1816)","paleography:1816","","64524","Friday, July 27, 2018 - 10:05","Friday, July 27, 2018 - 10:05","Yes"
"4245","Certified account rendered for vellum, ink and paper, furnished to the office of the King’s advocate at Toulouse from St. Martin’s day 1485 to October 1486, by Simon, ""marchant parcheminier"" (paleography:463)","paleography:463","https://transcribe.library.utoronto.ca/paleography//project/2815
","64524","Friday, July 27, 2018 - 10:06","Friday, July 27, 2018 - 10:06","Yes"
"4260","Certified account rendered for vellum, ink and paper, furnished to the office of the King’s advocate at Toulouse from St. Martin’s day 1485 to October 1486, by Simon, ""marchant parcheminier"" (paleography:463)","paleography:463","https://transcribe.library.utoronto.ca/paleography//project/2833
","5058","Friday, July 27, 2018 - 10:21","Friday, July 27, 2018 - 10:21","Yes"
"4268","Double contrat de mariage entre les familles Berugnot et Baptauld (paleography:454)","paleography:454","https://transcribe.library.utoronto.ca/paleography//project/2843
","5058","Friday, July 27, 2018 - 10:22","Friday, July 27, 2018 - 10:22","Yes"
"4275","Grosse d'un arrêt du maître des Requêtes du Parlement de Paris (paleography:498)","paleography:498","https://transcribe.library.utoronto.ca/paleography//project/2849
","81118","Friday, July 27, 2018 - 15:29","Friday, July 27, 2018 - 15:29","Yes"
"4284","Bail du moulin de Les Roches-l'Evêque, 1593 (paleography:468)","paleography:468","https://transcribe.library.utoronto.ca/paleography//project/2855
","5058","Thursday, August 2, 2018 - 10:23","Thursday, August 2, 2018 - 10:23","Yes"
"4290","Bail du moulin de Les Roches-l'Evêque, 1593 (paleography:468)","paleography:468","https://transcribe.library.utoronto.ca/paleography/project/2879
","81118","Thursday, August 9, 2018 - 12:19","Thursday, August 9, 2018 - 12:19","Yes"
"4299","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/2888
","5058","Monday, August 13, 2018 - 10:48","Monday, August 13, 2018 - 10:48","Yes"
"4309","Book of Esther (beginning) (paleography:1816)","paleography:1816","","86685","Tuesday, August 14, 2018 - 16:33","Tuesday, August 14, 2018 - 16:33","Yes"
"4318","Book of Esther (beginning) (paleography:1816)","paleography:1816","","5058","Wednesday, August 15, 2018 - 15:29","Wednesday, August 15, 2018 - 15:29","Yes"
"4324","Book of Esther (beginning) (paleography:1816)","paleography:1816","","5058","Wednesday, August 15, 2018 - 15:31","Wednesday, August 15, 2018 - 15:31","Yes"
"4333","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/2920
","5058","Wednesday, August 15, 2018 - 15:32","Wednesday, August 15, 2018 - 15:32","Yes"
"4339","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/2928
","5058","Wednesday, August 15, 2018 - 15:34","Wednesday, August 15, 2018 - 15:34","Yes"
"4348","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/2938
","5058","Wednesday, August 15, 2018 - 15:38","Wednesday, August 15, 2018 - 15:38","Yes"
"4354","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/2944
","90050","Thursday, September 6, 2018 - 14:49","Thursday, September 6, 2018 - 14:49","Yes"
"4364","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","https://transcribe.library.utoronto.ca/paleography/project/2954
","39477","Friday, September 7, 2018 - 12:34","Friday, September 7, 2018 - 12:34","Yes"
"4370","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/2964
","92064","Wednesday, September 12, 2018 - 10:27","Wednesday, September 12, 2018 - 10:27","Yes"
"4379","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","https://transcribe.library.utoronto.ca/paleography/project/2973
","92433","Wednesday, September 12, 2018 - 10:56","Wednesday, September 12, 2018 - 10:56","Yes"
"4388","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/2983
","92433","Wednesday, September 12, 2018 - 11:07","Wednesday, September 12, 2018 - 11:07","Yes"
"4398","Acte de foy et hommage au profit de noble homme Claude de Vignes, seigneur de la Vischardière (paleography:2074)","paleography:2074","https://transcribe.library.utoronto.ca/paleography/project/2993
","92433","Wednesday, September 12, 2018 - 11:22","Wednesday, September 12, 2018 - 11:22","Yes"
"4404","Les croniques de Nicolas Trivet (paleography:1812)","paleography:1812","https://transcribe.library.utoronto.ca/paleography/project/3001
","458","Monday, November 12, 2018 - 11:57","Monday, November 12, 2018 - 11:57","Yes"
"4431","Censier du seizième siècle pour la paroisse de Payns, bailliage de Troyes (paleography:465)","paleography:465","https://transcribe.library.utoronto.ca/paleography/project/3026
","5058","Tuesday, November 13, 2018 - 14:39","Tuesday, November 13, 2018 - 14:39","Yes"
"4437","Letter: Residence de la Conception-aux-Hurons, to M. le curé de St. Martin, à Beauvais [France], 1639 May 25 (paleography:444)","paleography:444","https://transcribe.library.utoronto.ca/paleography/project/3032
","108896","Monday, December 3, 2018 - 05:30","Monday, December 3, 2018 - 05:30","Yes"
"4447","Chroniques de Jean Froissart, vol. 2 (paleography:459)","paleography:459","https://transcribe.library.utoronto.ca/paleography/project/3041
","4677","Wednesday, December 12, 2018 - 13:22","Wednesday, December 12, 2018 - 13:22","Yes"
"4454","Le roman de Tristan de Léonois (paleography:1815)","paleography:1815","https://transcribe.library.utoronto.ca/paleography/project/3047
","4677","Wednesday, December 12, 2018 - 13:24","Wednesday, December 12, 2018 - 13:24","Yes"
"4461","Book of Esther (beginning) (paleography:1816)","paleography:1816","","4677","Wednesday, December 12, 2018 - 13:27","Wednesday, December 12, 2018 - 13:27","Yes"
"4471","Book of Esther (beginning) (paleography:1816)","paleography:1816","","4677","Wednesday, December 12, 2018 - 13:29","Wednesday, December 12, 2018 - 13:29","Yes"
"4477","Lancelot du lac (paleography:451)","paleography:451","https://transcribe.library.utoronto.ca/paleography/project/3076
","4677","Wednesday, December 12, 2018 - 13:35","Wednesday, December 12, 2018 - 13:35","Yes"
"4486","Chroniques de Jean Froissart, vol. 1 (paleography:458)","paleography:458","https://transcribe.library.utoronto.ca/paleography/project/3082
","4677","Wednesday, December 12, 2018 - 13:40","Wednesday, December 12, 2018 - 13:40","Yes"
"4492","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/3091
","112187","Wednesday, December 19, 2018 - 11:04","Wednesday, December 19, 2018 - 11:04","Yes"
"4499","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/3101
","112471","Thursday, December 20, 2018 - 21:38","Thursday, December 20, 2018 - 21:38","Yes"
"4507","Online Trading: About Online Trading","","http://costofcial.com
","123458","Thursday, February 14, 2019 - 07:23","Wednesday, July 24, 2019 - 09:48","No"
"4513","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/3117
","124665","Wednesday, February 20, 2019 - 05:56","Wednesday, February 20, 2019 - 05:56","Yes"
"4525","Book of Esther (beginning) (paleography:1816)","paleography:1816","","477","Wednesday, February 20, 2019 - 10:25","Wednesday, February 20, 2019 - 10:25","Yes"
"4535","Account book (paleography:2070)","paleography:2070","https://transcribe.library.utoronto.ca/paleography/project/3133
","477","Wednesday, February 20, 2019 - 10:26","Wednesday, February 20, 2019 - 10:26","Yes"
"4568","Book of Esther (beginning) (paleography:1816)","paleography:1816","","477","Wednesday, February 20, 2019 - 10:41","Wednesday, February 20, 2019 - 10:41","Yes"
"4635","Censier du seizième siècle pour la paroisse de Payns, bailliage de Troyes (paleography:465)","paleography:465","https://transcribe.library.utoronto.ca/paleography/project/3237
","460","Wednesday, February 20, 2019 - 11:33","Wednesday, February 20, 2019 - 11:33","Yes"
"4757","La Fayette-Langeac Contredict (paleography:494)","paleography:494","","81118","Wednesday, February 20, 2019 - 17:26","Wednesday, February 20, 2019 - 17:26","Yes"
"4773","Book of Esther (beginning) (paleography:1816)","paleography:1816","","460","Thursday, February 21, 2019 - 10:39","Thursday, February 21, 2019 - 10:39","Yes"
"4780","Certified account rendered for vellum, ink and paper, furnished to the office of the King’s advocate at Toulouse from St. Martin’s day 1485 to October 1486, by Simon, ""marchant parcheminier"" (paleography:463)","paleography:463","https://transcribe.library.utoronto.ca/paleography/project/3355
","81118","Thursday, February 21, 2019 - 10:45","Thursday, February 21, 2019 - 10:45","Yes"
"4797","Book of Esther (beginning) (paleography:1816)","paleography:1816","","460","Thursday, February 21, 2019 - 10:51","Thursday, February 21, 2019 - 10:51","Yes"
"4813","Book of Esther (beginning) (paleography:1816)","paleography:1816","https://transcribe.library.utoronto.ca/paleography/project/3383
","81118","Thursday, February 21, 2019 - 16:33","Thursday, February 21, 2019 - 16:33","Yes"
"4832","Fables and Other Poems (paleography:2065)","paleography:2065","https://transcribe.library.utoronto.ca/paleography/project/3400
","39477","Friday, February 22, 2019 - 10:18","Friday, February 22, 2019 - 10:18","Yes"
"4840","Land sale by Pierre le Canu (paleography:2078)","paleography:2078","https://transcribe.library.utoronto.ca/paleography/project/3408
","39477","Friday, February 22, 2019 - 11:43","Friday, February 22, 2019 - 11:43","Yes"
